benchmark,droplet_indirect_degree,droplet_prefetch_degree,droplet_stride_table_size,ecg_build_s,ecg_mode,ecg_pfx_candidates,ecg_pfx_dedup_skips,ecg_pfx_delivery,ecg_pfx_encoded,ecg_pfx_hint_filter,ecg_pfx_no_candidate,ecg_pfx_table_miss,ecg_prefetch_lookahead,ecg_prefetch_mode,ecg_prefetch_window,ecg_runtime_duplicate,ecg_runtime_issued,ecg_runtime_no_target,ecg_vertices,final_graph,final_graph_path,final_job_id,final_kind,final_output_csv,final_output_detail,final_output_status,final_stage,json_path,l1_hit_rate,l1_hits,l1_l2_policy,l1_miss_rate,l1_misses,l1_policy,l1d_size,l2_hit_rate,l2_hits,l2_miss_rate,l2_misses,l2_policy,l2_size,l3_hit_rate,l3_hits,l3_miss_rate,l3_misses,l3_policy,l3_size,l3_ways,log_path,memory_accesses,options,pipeline_run_dir,pipeline_run_name,pipeline_source_csv,policy,policy_label,popt_charged_total_memory_traffic,popt_effective_l3_size,popt_effective_l3_ways,popt_estimated_vertices,popt_matrix_active_columns,popt_matrix_column_bytes,popt_matrix_stream_bytes,popt_matrix_stream_cache_lines,popt_overhead_charged,popt_requested_l3_size,popt_reserved_bytes,popt_reserved_ways,prefetch_cache_hits,prefetch_evicted_before_use,prefetch_fills,prefetch_pending,prefetch_requests,prefetch_useful,prefetcher,prefetcher_level,section,simulator,status,timing_caveat,timing_model,timing_valid_for_speedup,total_accesses,total_memory_traffic
bfs,16,1,64,0.187563,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/cache_sim/cache_sim_bfs_ECG_DBG_PRIMARY_L34kB.json,0.831314,35438084,LRU,0.168686,7190922,LRU,1kB,0.060057,431863,0.939943,6759059,LRU,2kB,0.000555,3753,0.999445,6755306,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/logs/cache_sim_bfs_ECG_DBG_PRIMARY_L34kB.log,6755306,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,42629006,6755306
bfs,16,1,64,0.136741,POPT_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_bfs,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/cache_sim/cache_sim_bfs_ECG_POPT_PRIMARY_L34kB.json,0.836843,35673769,LRU,0.163157,6955234,LRU,1kB,0.054592,379697,0.945408,6575537,LRU,2kB,0.037626,247412,0.962374,6328125,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/bfs/logs/cache_sim_bfs_ECG_POPT_PRIMARY_L34kB.log,6328125,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_POPT_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,42629003,6328125
sssp,16,1,64,0.099118,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/cache_sim/cache_sim_sssp_LRU_L34kB.json,0.117405,4761039,LRU,0.882595,35791188,LRU,1kB,0.015432,552336,0.984568,35238852,LRU,2kB,0.020825,733856,0.979175,34504996,LRU,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/logs/cache_sim_sssp_LRU_L34kB.log,34504996,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,LRU,LRU,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,40552227,34504996
sssp,16,1,64,0.092985,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/cache_sim/cache_sim_sssp_SRRIP_L34kB.json,0.115643,4689583,LRU,0.8843570000000001,35862702,LRU,1kB,0.01513,542586,0.98487,35320116,LRU,2kB,0.023059,814430,0.976941,34505686,SRRIP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/logs/cache_sim_sssp_SRRIP_L34kB.log,34505686,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,SRRIP,SRRIP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,40552285,34505686
sssp,16,1,64,0.07953,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/cache_sim/cache_sim_sssp_GRASP_L34kB.json,0.114746,4653202,LRU,0.885254,35899049,LRU,1kB,0.014235,511040,0.985765,35388009,LRU,2kB,0.005004,177096,0.994996,35210913,GRASP,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/logs/cache_sim_sssp_GRASP_L34kB.log,35210913,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,GRASP,GRASP,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,40552251,35210913
sssp,16,1,64,0.147156,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/cache_sim/cache_sim_sssp_POPT_CHARGED_L34kB.json,0.117641,4770601,LRU,0.882359,35781566,LRU,1kB,0.013673,489240,0.986327,35292326,LRU,2kB,2.7e-05,943,0.999973,35291383,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/logs/cache_sim_sssp_POPT_CHARGED_L34kB.log,35291383,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT_CHARGED,36235075,256B,1,3774768,2,235923,60396288,943692,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,40552167,35291383
sssp,16,1,64,0.159135,,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/cache_sim/cache_sim_sssp_POPT_L34kB.json,0.123415,5004737,LRU,0.876585,35547402,LRU,1kB,0.014131,502333,0.985869,35045069,LRU,2kB,0.027366,959048,0.972634,34086021,POPT,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/logs/cache_sim_sssp_POPT_L34kB.log,34086021,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,POPT,POPT,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,40552139,34086021
sssp,16,1,64,0.149873,DBG_ONLY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/cache_sim/cache_sim_sssp_ECG_DBG_ONLY_L34kB.json,0.114708,4651656,LRU,0.885292,35900573,LRU,1kB,0.014651,525996,0.985349,35374577,LRU,2kB,0.005113,180857,0.994887,35193720,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/logs/cache_sim_sssp_ECG_DBG_ONLY_L34kB.log,35193720,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_ONLY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,40552229,35193720
sssp,16,1,64,0.132014,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/cache_sim/cache_sim_sssp_ECG_DBG_PRIMARY_CHARGED_L34kB.json,0.116545,4726161,LRU,0.883455,35826092,LRU,1kB,0.01478,529514,0.98522,35296578,LRU,2kB,1.8e-05,652,0.999982,35295926,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/logs/cache_sim_sssp_ECG_DBG_PRIMARY_CHARGED_L34kB.log,35295926,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY_CHARGED,36239618,256B,1,3774768,2,235923,60396288,943692,1,4kB,3840,15,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,40552253,35295926
sssp,16,1,64,0.156911,DBG_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/cache_sim/cache_sim_sssp_ECG_DBG_PRIMARY_L34kB.json,0.117746,4774843,LRU,0.882254,35777360,LRU,1kB,0.01457,521292,0.98543,35256068,LRU,2kB,0.006285,221596,0.993715,35034472,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/logs/cache_sim_sssp_ECG_DBG_PRIMARY_L34kB.log,35034472,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_DBG_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,40552203,35034472
sssp,16,1,64,0.149387,POPT_PRIMARY,0,0,explicit-hint,0,16,0,0,,,,0,0,0,3774768,cit-Patents,/home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg,10_cache_sim_large_replacement_cit-Patents_sssp,roi_matrix,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/roi_matrix.csv,9 ok rows,ok,10_cache_sim_large_replacement,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/cache_sim/cache_sim_sssp_ECG_POPT_PRIMARY_L34kB.json,0.120709,4895014,LRU,0.879291,35657089,LRU,1kB,0.012578,448501,0.987422,35208588,LRU,2kB,0.026507,933283,0.973493,34275305,ECG,4kB,16,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/matrices/10_cache_sim_large_replacement/cit-Patents/sssp/logs/cache_sim_sssp_ECG_POPT_PRIMARY_L34kB.log,34275305,-f /home/ab/Documents/00_github_repos/02_GraphBrew/results/graphs/cit-Patents/cit-Patents.sg -s -o 5 -n 1 -r 0 -d 1,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim,20260528_1408_final_cache_sim,/home/ab/Documents/00_github_repos/02_GraphBrew/results/ecg_experiments/final_paper_runs/20260528_1408_final_cache_sim/combined_roi_matrix.csv,ECG,ECG_POPT_PRIMARY,,4kB,16,,0,0,0,0,0,4kB,0,0,0,0,0,0,0,0,none,l2,0,cache_sim,ok,,simulated_target_time,1,40552103,34275305
